Log file open, 01/28/23 22:03:39
[2023.01.28-23.34.41:804][551]LogModuleManager: Shutting down and abandoning module AnimationSharingEd (643)
[2023.01.28-23.34.41:804][551]LogModuleManager: Shutting down and abandoning module OodleNetworkHandlerComponent (641)
[2023.01.28-23.34.41:804][551]LogModuleManager: Shutting down and abandoning module PaperTiledImporter (639)
[2023.01.28-23.34.41:804][551]LogModuleManager: Shutting down and abandoning module PaperSpriteSheetImporter (637)
[2023.01.28-23.34.41:804][551]LogModuleManager: Shutting down and abandoning module Paper2DEditor (635)
[2023.01.28-23.34.42:016][551]LogModuleManager: Shutting down and abandoning module UVEditorToolsEditorOnly (633)
[2023.01.28-23.34.42:029][551]LogModuleManager: Shutting down and abandoning module UVEditorTools (631)
[2023.01.28-23.34.42:156][551]LogModuleManager: Shutting down and abandoning module UVEditor (629)
[2023.01.28-23.34.42:210][551]LogModuleManager: Shutting down and abandoning module OpenImageDenoise (627)
[2023.01.28-23.34.42:210][551]LogOpenImageDenoise: OIDN shutting down
[2023.01.28-23.34.42:210][551]LogModuleManager: Shutting down and abandoning module ModelingEditorUI (625)
[2023.01.28-23.34.42:287][551]LogModuleManager: Shutting down and abandoning module GeometryProcessingAdapters (623)
[2023.01.28-23.34.42:463][551]LogModuleManager: Shutting down and abandoning module MeshModelingToolsEditorOnlyExp (621)
[2023.01.28-23.34.42:480][551]LogModuleManager: Shutting down and abandoning module MeshModelingToolsExp (619)
[2023.01.28-23.34.42:619][551]LogModuleManager: Shutting down and abandoning module MeshLODToolset (617)
[2023.01.28-23.34.42:619][551]LogModuleManager: Shutting down and abandoning module LandmassEditor (615)
[2023.01.28-23.34.42:619][551]LogModuleManager: Shutting down and abandoning module Landmass (613)
[2023.01.28-23.34.42:619][551]LogModuleManager: Shutting down and abandoning module Iris (611)
[2023.01.28-23.34.42:619][551]LogModuleManager: Shutting down and abandoning module GeometryCollectionNodes (609)
[2023.01.28-23.34.42:619][551]LogModuleManager: Shutting down and abandoning module GeometryCollectionTracks (607)
[2023.01.28-23.34.42:619][551]LogModuleManager: Shutting down and abandoning module GeometryCollectionEngine (606)
[2023.01.28-23.34.42:619][551]LogModuleManager: Shutting down and abandoning module GeometryCollectionSequencer (604)
[2023.01.28-23.34.42:619][551]LogModuleManager: Shutting down and abandoning module GeometryCollectionEditor (601)
[2023.01.28-23.34.42:619][551]LogModuleManager: Shutting down and abandoning module GeometryFlowMeshProcessingEditor (599)
[2023.01.28-23.34.42:656][551]LogModuleManager: Shutting down and abandoning module GeometryFlowMeshProcessing (597)
[2023.01.28-23.34.42:750][551]LogModuleManager: Shutting down and abandoning module GeometryFlowCore (595)
[2023.01.28-23.34.42:818][551]LogModuleManager: Shutting down and abandoning module DataflowNodes (593)
[2023.01.28-23.34.42:818][551]LogModuleManager: Shutting down and abandoning module DataflowEditor (591)
[2023.01.28-23.34.42:818][551]LogModuleManager: Shutting down and abandoning module ChaosUserDataPT (589)
[2023.01.28-23.34.42:818][551]LogModuleManager: Shutting down and abandoning module ChaosSolverEditor (587)
[2023.01.28-23.34.42:818][551]LogModuleManager: Shutting down and abandoning module ChaosNiagara (585)
[2023.01.28-23.34.42:891][551]LogModuleManager: Shutting down and abandoning module FractureEditor (583)
[2023.01.28-23.34.43:060][551]LogModuleManager: Shutting down and abandoning module ChaosClothEditor (581)
[2023.01.28-23.34.43:060][551]LogModuleManager: Shutting down and abandoning module BackChannel (579)
[2023.01.28-23.34.43:107][551]LogModuleManager: Shutting down and abandoning module AutomationUtilsEditor (577)
[2023.01.28-23.34.43:107][551]LogModuleManager: Shutting down and abandoning module AutomationUtils (575)
[2023.01.28-23.34.43:107][551]LogModuleManager: Shutting down and abandoning module SynthesisEditor (573)
[2023.01.28-23.34.43:107][551]LogModuleManager: Shutting down and abandoning module ResonanceAudio (571)
[2023.01.28-23.34.43:107][551]LogModuleManager: Shutting down and abandoning module ProceduralMeshComponentEditor (569)
[2023.01.28-23.34.43:173][551]LogModuleManager: Shutting down and abandoning module MobilePatchingUtils (567)
[2023.01.28-23.34.43:173][551]LogModuleManager: Shutting down and abandoning module ModelingOperatorsEditorOnly (565)
[2023.01.28-23.34.43:173][551]LogModuleManager: Shutting down and abandoning module ModelingOperators (563)
[2023.01.28-23.34.43:249][551]LogModuleManager: Shutting down and abandoning module ModelingComponentsEditorOnly (561)
[2023.01.28-23.34.43:249][551]LogModuleManager: Shutting down and abandoning module ModelingComponents (559)
[2023.01.28-23.34.43:324][551]LogModuleManager: Shutting down and abandoning module GeometryFramework (558)
[2023.01.28-23.34.43:446][551]LogModuleManager: Shutting down and abandoning module MeshModelingToolsEditorOnly (555)
[2023.01.28-23.34.43:446][551]LogModuleManager: Shutting down and abandoning module MeshModelingTools (553)
[2023.01.28-23.34.43:470][551]LogModuleManager: Shutting down and abandoning module InputDebugging (551)
[2023.01.28-23.34.43:470][551]LogModuleManager: Shutting down and abandoning module GooglePAD (549)
[2023.01.28-23.34.43:470][551]LogModuleManager: Shutting down and abandoning module DynamicMesh (547)
[2023.01.28-23.34.43:598][551]LogModuleManager: Shutting down and abandoning module GeometryAlgorithms (545)
[2023.01.28-23.34.43:707][551]LogModuleManager: Shutting down and abandoning module GeometryCacheTracks (543)
[2023.01.28-23.34.43:707][551]LogModuleManager: Shutting down and abandoning module GeometryCacheStreamer (541)
[2023.01.28-23.34.43:707][551]LogModuleManager: Shutting down and abandoning module GeometryCacheSequencer (539)
[2023.01.28-23.34.43:707][551]LogModuleManager: Shutting down and abandoning module AudioCapture (537)
[2023.01.28-23.34.43:707][551]LogModuleManager: Shutting down and abandoning module AudioCaptureRtAudio (536)
[2023.01.28-23.34.43:707][551]LogModuleManager: Shutting down and abandoning module AssetTags (533)
[2023.01.28-23.34.43:707][551]LogModuleManager: Shutting down and abandoning module ArchVisCharacter (531)
[2023.01.28-23.34.43:707][551]LogModuleManager: Shutting down and abandoning module AppleImageUtilsBlueprintSupport (529)
[2023.01.28-23.34.43:707][551]LogModuleManager: Shutting down and abandoning module AppleImageUtils (527)
[2023.01.28-23.34.43:707][551]LogModuleManager: Shutting down and abandoning module AndroidPermission (525)
[2023.01.28-23.34.43:707][551]LogModuleManager: Shutting down and abandoning module ActorLayerUtilitiesEditor (523)
[2023.01.28-23.34.43:707][551]LogModuleManager: Shutting down and abandoning module ActorLayerUtilities (521)
[2023.01.28-23.34.43:707][551]LogModuleManager: Shutting down and abandoning module TemplateSequence (519)
[2023.01.28-23.34.43:707][551]LogModuleManager: Shutting down and abandoning module SequencerScriptingEditor (517)
[2023.01.28-23.34.43:707][551]LogModuleManager: Shutting down and abandoning module SequencerScripting (515)
[2023.01.28-23.34.43:744][551]LogModuleManager: Shutting down and abandoning module MediaPlateEditor (513)
[2023.01.28-23.34.43:744][551]LogModuleManager: Shutting down and abandoning module MediaPlate (511)
[2023.01.28-23.34.43:744][551]LogModuleManager: Shutting down and abandoning module MediaCompositing (509)
[2023.01.28-23.34.43:744][551]LogModuleManager: Shutting down and abandoning module ImgMedia (507)
[2023.01.28-23.34.43:818][551]LogModuleManager: Shutting down and abandoning module NiagaraEditorWidgets (505)
[2023.01.28-23.34.44:080][551]LogModuleManager: Shutting down and abandoning module WorldPartitionHLODUtilities (503)
[2023.01.28-23.34.44:080][551]LogModuleManager: Shutting down and abandoning module StylusInput (501)
[2023.01.28-23.34.44:080][551]LogModuleManager: Shutting down and abandoning module SpeedTreeImporter (499)
[2023.01.28-23.34.44:080][551]LogModuleManager: Shutting down and abandoning module SequencerAnimTools (497)
[2023.01.28-23.34.44:080][551]LogModuleManager: Shutting down and abandoning module PluginBrowser (495)
[2023.01.28-23.34.44:264][551]LogModuleManager: Shutting down and abandoning module ModelingToolsEditorMode (493)
[2023.01.28-23.34.44:421][551]LogModuleManager: Shutting down and abandoning module MobileLauncherProfileWizard (491)
[2023.01.28-23.34.44:514][551]LogModuleManager: Shutting down and abandoning module MaterialAnalyzer (489)
[2023.01.28-23.34.44:595][551]LogModuleManager: Shutting down and abandoning module GLTFImporter (487)
[2023.01.28-23.34.44:611][551]LogModuleManager: Shutting down and abandoning module GLTFCore (485)
[2023.01.28-23.34.44:611][551]LogModuleManager: Shutting down and abandoning module EditorScriptingUtilities (483)
[2023.01.28-23.34.44:611][551]LogModuleManager: Shutting down and abandoning module EditorDebugTools (481)
[2023.01.28-23.34.44:653][551]LogModuleManager: Shutting down and abandoning module CurveEditorTools (479)
[2023.01.28-23.34.44:729][551]LogModuleManager: Shutting down and abandoning module CryptoKeysOpenSSL (477)
[2023.01.28-23.34.44:729][551]LogModuleManager: Shutting down and abandoning module CryptoKeys (475)
[2023.01.28-23.34.44:729][551]LogModuleManager: Shutting down and abandoning module BlueprintHeaderView (473)
[2023.01.28-23.34.44:729][551]LogModuleManager: Shutting down and abandoning module ControlRigSpline (471)
[2023.01.28-23.34.44:753][551]LogModuleManager: Shutting down and abandoning module BlendSpaceMotionAnalysis (469)
[2023.01.28-23.34.44:753][551]LogModuleManager: Shutting down and abandoning module AnimationModifierLibrary (467)
[2023.01.28-23.34.44:753][551]LogModuleManager: Shutting down and abandoning module InterchangeTestEditor (465)
[2023.01.28-23.34.44:779][551]LogModuleManager: Shutting down and abandoning module InterchangeTests (463)
[2023.01.28-23.34.44:779][551]LogModuleManager: Shutting down and abandoning module AlembicImporter (461)
[2023.01.28-23.34.44:779][551]LogModuleManager: Shutting down and abandoning module AlembicLibrary (460)
[2023.01.28-23.34.44:779][551]LogModuleManager: Shutting down and abandoning module GeometryCache (459)
[2023.01.28-23.34.44:808][551]LogModuleManager: Shutting down and abandoning module GeometryCacheEd (458)
[2023.01.28-23.34.44:808][551]LogModuleManager: Shutting down and abandoning module VariantManager (453)
[2023.01.28-23.34.45:019][551]LogModuleManager: Shutting down and abandoning module VariantManagerContentEditor (452)
[2023.01.28-23.34.45:019][551]LogModuleManager: Shutting down and abandoning module GLTFMaterialBaking (449)
[2023.01.28-23.34.45:053][551]LogModuleManager: Shutting down and abandoning module GLTFMaterialAnalyzer (447)
[2023.01.28-23.34.45:053][551]LogModuleManager: Shutting down and abandoning module DatasmithContentEditor (445)
[2023.01.28-23.34.45:089][551]LogModuleManager: Shutting down and abandoning module EditorTraceUtilities (443)
[2023.01.28-23.34.45:089][551]LogModuleManager: Shutting down and abandoning module TraceUtilities (441)
[2023.01.28-23.34.45:105][551]LogModuleManager: Shutting down and abandoning module MeshPaintingToolset (439)
[2023.01.28-23.34.45:144][551]LogModuleManager: Shutting down and abandoning module MeshPaintEditorMode (437)
[2023.01.28-23.34.45:144][551]LogModuleManager: Shutting down and abandoning module InputEditor (435)
[2023.01.28-23.34.45:189][551]LogModuleManager: Shutting down and abandoning module UdpMessaging (433)
[2023.01.28-23.34.45:289][551]LogModuleManager: Shutting down and abandoning module TcpMessaging (431)
[2023.01.28-23.34.45:389][551]LogModuleManager: Shutting down and abandoning module TraceDataFiltering (429)
[2023.01.28-23.34.45:404][551]LogModuleManager: Shutting down and abandoning module PropertyAccessNode (427)
[2023.01.28-23.34.45:404][551]LogModuleManager: Shutting down and abandoning module AnimationSharing (425)
[2023.01.28-23.34.45:404][551]LogModuleManager: Shutting down and abandoning module GameplayCameras (423)
[2023.01.28-23.34.45:404][551]LogModuleManager: Shutting down and abandoning module Paper2D (421)
[2023.01.28-23.34.45:411][551]LogModuleManager: Shutting down and abandoning module PythonScriptPlugin (419)
[2023.01.28-23.34.45:412][551]LogModuleManager: Shutting down and abandoning module PBIK (417)
[2023.01.28-23.34.45:412][551]LogModuleManager: Shutting down and abandoning module FullBodyIK (415)
[2023.01.28-23.34.45:412][551]LogModuleManager: Shutting down and abandoning module ChaosCachingEditor (413)
[2023.01.28-23.34.45:412][551]LogModuleManager: Shutting down and abandoning module TakeRecorder (412)
[2023.01.28-23.34.45:459][551]LogModuleManager: Shutting down and abandoning module ChaosCaching (409)
[2023.01.28-23.34.45:459][551]LogModuleManager: Shutting down and abandoning module Synthesis (407)
[2023.01.28-23.34.45:478][551]LogModuleManager: Shutting down and abandoning module SoundFields (405)
[2023.01.28-23.34.45:478][551]LogModuleManager: Shutting down and abandoning module SignificanceManager (403)
[2023.01.28-23.34.45:478][551]LogModuleManager: Shutting down and abandoning module ProceduralMeshComponent (401)
[2023.01.28-23.34.45:478][551]LogModuleManager: Shutting down and abandoning module PropertyAccessEditor (399)
[2023.01.28-23.34.45:478][551]LogModuleManager: Shutting down and abandoning module MetasoundEditor (397)
[2023.01.28-23.34.45:553][551]LogModuleManager: Shutting down and abandoning module AudioWidgets (396)
[2023.01.28-23.34.45:553][551]LogModuleManager: Shutting down and abandoning module AdvancedWidgets (395)
[2023.01.28-23.34.45:565][551]LogModuleManager: Shutting down and abandoning module MetasoundEngineTest (391)
[2023.01.28-23.34.45:576][551]LogModuleManager: Shutting down and abandoning module MetasoundEngine (389)
[2023.01.28-23.34.45:588][551]LogModuleManager: Shutting down and abandoning module WaveTable (388)
[2023.01.28-23.34.45:588][551]LogModuleManager: Shutting down and abandoning module AudioCodecEngine (386)
[2023.01.28-23.34.45:588][551]LogModuleManager: Shutting down and abandoning module MetasoundStandardNodes (383)
[2023.01.28-23.34.45:605][551]LogModuleManager: Shutting down and abandoning module MetasoundFrontend (381)
[2023.01.28-23.34.45:633][551]LogModuleManager: Shutting down and abandoning module MetasoundGenerator (379)
[2023.01.28-23.34.45:642][551]LogModuleManager: Shutting down and abandoning module MetasoundGraphCore (377)
